,Product,Date,Quantity,Sub Category,Category,UnitRetailPrice,Offer,OfferType,Promo_UnitRetailPrice,Sales_of_Product
1237,Product 50,2020-02-24,25.0,Sub Category 24,Category 12,9.99,,nan,9.99,249.75
1238,Product 50,2020-02-25,22.0,Sub Category 24,Category 12,9.99,,nan,9.99,219.78
1239,Product 50,2020-02-26,24.0,Sub Category 24,Category 12,9.99,,nan,9.99,239.76
1240,Product 50,2020-02-27,29.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,173.83
1241,Product 50,2020-02-28,34.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,203.8
1242,Product 50,2020-02-29,43.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,257.74
1243,Product 50,2020-03-01,29.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,173.83
1244,Product 50,2020-03-02,28.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,167.83
1245,Product 50,2020-03-03,25.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,149.85
1246,Product 50,2020-03-04,27.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,161.84
1247,Product 50,2020-03-05,31.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,185.81
1248,Product 50,2020-03-06,37.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,221.78
1249,Product 50,2020-03-07,45.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,269.73
1250,Product 50,2020-03-08,31.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,185.81
1251,Product 50,2020-03-09,30.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,179.82
1252,Product 50,2020-03-10,26.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,155.84
1253,Product 50,2020-03-11,28.0,Sub Category 24,Category 12,9.99,40% OFF,P,5.994,167.83
1254,Product 50,2020-03-12,32.0,Sub Category 24,Category 12,9.99,,nan,9.99,319.68
1255,Product 50,2020-03-13,37.0,Sub Category 24,Category 12,9.99,,nan,9.99,369.63
1256,Product 50,2020-03-14,45.0,Sub Category 24,Category 12,9.99,,nan,9.99,449.55
1257,Product 50,2020-03-15,30.0,Sub Category 24,Category 12,9.99,,nan,9.99,299.7
1258,Product 50,2020-03-16,28.0,Sub Category 24,Category 12,9.99,,nan,9.99,279.72
1259,Product 50,2020-03-17,24.0,Sub Category 24,Category 12,9.99,,nan,9.99,239.76
1260,Product 50,2020-03-18,25.0,Sub Category 24,Category 12,9.99,,nan,9.99,249.75
1261,Product 50,2020-03-19,29.0,Sub Category 24,Category 12,9.99,,nan,9.99,289.71
1262,Product 50,2020-03-20,34.0,Sub Category 24,Category 12,9.99,,nan,9.99,339.66
1263,Product 50,2020-03-21,41.0,Sub Category 24,Category 12,9.99,,nan,9.99,409.59
1264,Product 50,2020-03-22,27.0,Sub Category 24,Category 12,9.99,,nan,9.99,269.73
1265,Product 50,2020-03-23,24.0,Sub Category 24,Category 12,9.99,,nan,9.99,239.76
1266,Product 50,2020-03-24,20.0,Sub Category 24,Category 12,9.99,,nan,9.99,199.8
1267,Product 50,2020-03-25,22.0,Sub Category 24,Category 12,9.99,,nan,9.99,219.78
1268,Product 50,2020-03-26,25.0,Sub Category 24,Category 12,9.99,,nan,9.99,249.75
1269,Product 50,2020-03-27,30.0,Sub Category 24,Category 12,9.99,,nan,9.99,299.7
1270,Product 50,2020-03-28,38.0,Sub Category 24,Category 12,9.99,,nan,9.99,379.62
1271,Product 50,2020-03-29,24.0,Sub Category 24,Category 12,9.99,,nan,9.99,239.76
1272,Product 50,2020-03-30,22.0,Sub Category 24,Category 12,9.99,,nan,9.99,219.78
1273,Product 50,2020-03-31,18.0,Sub Category 24,Category 12,9.99,,nan,9.99,179.82
1274,Product 49,2020-01-01,39.0,Sub Category 24,Category 12,6.49,,nan,6.49,253.11
1275,Product 49,2020-01-02,43.0,Sub Category 24,Category 12,6.49,,nan,6.49,279.07
1276,Product 49,2020-01-03,49.0,Sub Category 24,Category 12,6.49,,nan,6.49,318.01
1277,Product 49,2020-01-04,59.0,Sub Category 24,Category 12,6.49,,nan,6.49,382.91
1278,Product 49,2020-01-05,43.0,Sub Category 24,Category 12,6.49,,nan,6.49,279.07
1279,Product 49,2020-01-06,37.0,Sub Category 24,Category 12,6.49,,nan,6.49,240.13
1280,Product 49,2020-01-07,32.0,Sub Category 24,Category 12,6.49,,nan,6.49,207.68
1281,Product 49,2020-01-08,35.0,Sub Category 24,Category 12,6.49,,nan,6.49,227.15
1282,Product 49,2020-01-09,38.0,Sub Category 24,Category 12,6.49,,nan,6.49,246.62
1283,Product 49,2020-01-10,44.0,Sub Category 24,Category 12,6.49,,nan,6.49,285.56
1284,Product 49,2020-01-11,53.0,Sub Category 24,Category 12,6.49,,nan,6.49,343.97
1285,Product 49,2020-01-12,38.0,Sub Category 24,Category 12,6.49,,nan,6.49,246.62
1286,Product 49,2020-01-13,31.0,Sub Category 24,Category 12,6.49,,nan,6.49,201.19
1287,Product 49,2020-01-14,26.0,Sub Category 24,Category 12,6.49,,nan,6.49,168.74
1288,Product 49,2020-01-15,29.0,Sub Category 24,Category 12,6.49,,nan,6.49,188.21
1289,Product 49,2020-01-16,33.0,Sub Category 24,Category 12,6.49,,nan,6.49,214.17
1290,Product 49,2020-01-17,38.0,Sub Category 24,Category 12,6.49,,nan,6.49,246.62
1291,Product 49,2020-01-18,49.0,Sub Category 24,Category 12,6.49,,nan,6.49,318.01
1292,Product 49,2020-01-19,33.0,Sub Category 24,Category 12,6.49,,nan,6.49,214.17
1293,Product 49,2020-01-20,28.0,Sub Category 24,Category 12,6.49,,nan,6.49,181.72
1294,Product 49,2020-01-21,23.0,Sub Category 24,Category 12,6.49,,nan,6.49,149.27
1295,Product 49,2020-01-22,27.0,Sub Category 24,Category 12,6.49,,nan,6.49,175.23
1296,Product 49,2020-01-23,31.0,Sub Category 24,Category 12,6.49,,nan,6.49,201.19
1297,Product 49,2020-01-24,38.0,Sub Category 24,Category 12,6.49,,nan,6.49,246.62
1298,Product 49,2020-01-25,49.0,Sub Category 24,Category 12,6.49,,nan,6.49,318.01
1299,Product 49,2020-01-26,34.0,Sub Category 24,Category 12,6.49,,nan,6.49,220.66
1300,Product 49,2020-01-27,29.0,Sub Category 24,Category 12,6.49,,nan,6.49,188.21
1301,Product 49,2020-01-28,25.0,Sub Category 24,Category 12,6.49,,nan,6.49,162.25
1302,Product 49,2020-01-29,30.0,Sub Category 24,Category 12,6.49,,nan,6.49,194.7
1303,Product 49,2020-01-30,35.0,Sub Category 24,Category 12,6.49,,nan,6.49,227.15
1304,Product 49,2020-01-31,42.0,Sub Category 24,Category 12,6.49,,nan,6.49,272.58
1305,Product 49,2020-02-01,53.0,Sub Category 24,Category 12,6.49,,nan,6.49,343.97
1306,Product 49,2020-02-02,39.0,Sub Category 24,Category 12,6.49,,nan,6.49,253.11
1307,Product 49,2020-02-03,35.0,Sub Category 24,Category 12,6.49,,nan,6.49,227.15
1308,Product 49,2020-02-04,31.0,Sub Category 24,Category 12,6.49,,nan,6.49,201.19
1309,Product 49,2020-02-05,35.0,Sub Category 24,Category 12,6.49,,nan,6.49,227.15
1310,Product 49,2020-02-06,40.0,Sub Category 24,Category 12,6.49,,nan,6.49,259.6
1311,Product 49,2020-02-07,47.0,Sub Category 24,Category 12,6.49,,nan,6.49,305.03
1312,Product 49,2020-02-08,58.0,Sub Category 24,Category 12,6.49,,nan,6.49,376.42
1313,Product 49,2020-02-09,44.0,Sub Category 24,Category 12,6.49,,nan,6.49,285.56
1314,Product 49,2020-02-10,39.0,Sub Category 24,Category 12,6.49,,nan,6.49,253.11
1315,Product 49,2020-02-11,35.0,Sub Category 24,Category 12,6.49,,nan,6.49,227.15
1316,Product 49,2020-02-12,38.0,Sub Category 24,Category 12,6.49,,nan,6.49,246.62
1317,Product 49,2020-02-13,43.0,Sub Category 24,Category 12,6.49,,nan,6.49,279.07
1318,Product 49,2020-02-14,50.0,Sub Category 24,Category 12,6.49,,nan,6.49,324.5
1319,Product 49,2020-02-15,60.0,Sub Category 24,Category 12,6.49,,nan,6.49,389.4
1320,Product 49,2020-02-16,45.0,Sub Category 24,Category 12,6.49,,nan,6.49,292.05
1321,Product 49,2020-02-17,40.0,Sub Category 24,Category 12,6.49,,nan,6.49,259.6
1322,Product 49,2020-02-18,36.0,Sub Category 24,Category 12,6.49,,nan,6.49,233.64
1323,Product 49,2020-02-19,39.0,Sub Category 24,Category 12,6.49,,nan,6.49,253.11
1324,Product 49,2020-02-20,44.0,Sub Category 24,Category 12,6.49,,nan,6.49,285.56
1325,Product 49,2020-02-21,50.0,Sub Category 24,Category 12,6.49,,nan,6.49,324.5
1326,Product 49,2020-02-22,61.0,Sub Category 24,Category 12,6.49,,nan,6.49,395.89
1327,Product 49,2020-02-23,46.0,Sub Category 24,Category 12,6.49,,nan,6.49,298.54
1328,Product 49,2020-02-24,41.0,Sub Category 24,Category 12,6.49,,nan,6.49,266.09
1329,Product 49,2020-02-25,36.0,Sub Category 24,Category 12,6.49,,nan,6.49,233.64
1330,Product 49,2020-02-26,40.0,Sub Category 24,Category 12,6.49,,nan,6.49,259.6
1331,Product 49,2020-02-27,45.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,175.23
1332,Product 49,2020-02-28,52.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,202.49
1333,Product 49,2020-02-29,62.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,241.43
1334,Product 49,2020-03-01,48.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,186.91
1335,Product 49,2020-03-02,43.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,167.44
1336,Product 49,2020-03-03,39.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,151.87
1337,Product 49,2020-03-04,43.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,167.44
1338,Product 49,2020-03-05,47.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,183.02
1339,Product 49,2020-03-06,54.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,210.28
1340,Product 49,2020-03-07,65.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,253.11
1341,Product 49,2020-03-08,50.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,194.7
1342,Product 49,2020-03-09,45.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,175.23
1343,Product 49,2020-03-10,41.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,159.65
1344,Product 49,2020-03-11,45.0,Sub Category 24,Category 12,6.49,40% OFF,P,3.894,175.23
1345,Product 49,2020-03-12,49.0,Sub Category 24,Category 12,6.49,,nan,6.49,318.01
1346,Product 49,2020-03-13,55.0,Sub Category 24,Category 12,6.49,,nan,6.49,356.95
1347,Product 49,2020-03-14,66.0,Sub Category 24,Category 12,6.49,,nan,6.49,428.34
1348,Product 49,2020-03-15,51.0,Sub Category 24,Category 12,6.49,,nan,6.49,330.99
1349,Product 49,2020-03-16,45.0,Sub Category 24,Category 12,6.49,,nan,6.49,292.05
1350,Product 49,2020-03-17,40.0,Sub Category 24,Category 12,6.49,,nan,6.49,259.6
1351,Product 49,2020-03-18,43.0,Sub Category 24,Category 12,6.49,,nan,6.49,279.07
1352,Product 49,2020-03-19,47.0,Sub Category 24,Category 12,6.49,,nan,6.49,305.03
1353,Product 49,2020-03-20,53.0,Sub Category 24,Category 12,6.49,,nan,6.49,343.97
1354,Product 49,2020-03-21,63.0,Sub Category 24,Category 12,6.49,,nan,6.49,408.87
1355,Product 49,2020-03-22,47.0,Sub Category 24,Category 12,6.49,,nan,6.49,305.03
1356,Product 49,2020-03-23,41.0,Sub Category 24,Category 12,6.49,,nan,6.49,266.09
1357,Product 49,2020-03-24,36.0,Sub Category 24,Category 12,6.49,,nan,6.49,233.64
1358,Product 49,2020-03-25,39.0,Sub Category 24,Category 12,6.49,,nan,6.49,253.11
1359,Product 49,2020-03-26,42.0,Sub Category 24,Category 12,6.49,,nan,6.49,272.58
1360,Product 49,2020-03-27,48.0,Sub Category 24,Category 12,6.49,,nan,6.49,311.52
1361,Product 49,2020-03-28,58.0,Sub Category 24,Category 12,6.49,,nan,6.49,376.42
1362,Product 49,2020-03-29,43.0,Sub Category 24,Category 12,6.49,,nan,6.49,279.07
1363,Product 49,2020-03-30,37.0,Sub Category 24,Category 12,6.49,,nan,6.49,240.13
1364,Product 49,2020-03-31,32.0,Sub Category 24,Category 12,6.49,,nan,6.49,207.68
1365,Product 26,2020-01-01,9.0,Sub Category 16,Category 8,3.99,,nan,3.99,35.91
1366,Product 26,2020-01-02,13.0,Sub Category 16,Category 8,3.99,,nan,3.99,51.87
1367,Product 26,2020-01-03,18.0,Sub Category 16,Category 8,3.99,,nan,3.99,71.82
1368,Product 26,2020-01-04,27.0,Sub Category 16,Category 8,3.99,,nan,3.99,107.73
1369,Product 26,2020-01-05,17.0,Sub Category 16,Category 8,3.99,,nan,3.99,67.83
1370,Product 26,2020-01-06,12.0,Sub Category 16,Category 8,3.99,,nan,3.99,47.88
1371,Product 26,2020-01-07,12.0,Sub Category 16,Category 8,3.99,,nan,3.99,47.88
1372,Product 26,2020-01-08,12.0,Sub Category 16,Category 8,3.99,,nan,3.99,47.88
1373,Product 26,2020-01-09,16.0,Sub Category 16,Category 8,3.99,,nan,3.99,63.84
1374,Product 26,2020-01-10,22.0,Sub Category 16,Category 8,3.99,,nan,3.99,87.78
1375,Product 26,2020-01-11,31.0,Sub Category 16,Category 8,3.99,,nan,3.99,123.69
1376,Product 26,2020-01-12,21.0,Sub Category 16,Category 8,3.99,,nan,3.99,83.79
1377,Product 26,2020-01-13,16.0,Sub Category 16,Category 8,3.99,,nan,3.99,63.84
1378,Product 26,2020-01-14,16.0,Sub Category 16,Category 8,3.99,,nan,3.99,63.84
1379,Product 26,2020-01-15,16.0,Sub Category 16,Category 8,3.99,,nan,3.99,63.84
1380,Product 26,2020-01-16,20.0,Sub Category 16,Category 8,3.99,,nan,3.99,79.8
1381,Product 26,2020-01-17,26.0,Sub Category 16,Category 8,3.99,,nan,3.99,103.74
1382,Product 26,2020-01-18,35.0,Sub Category 16,Category 8,3.99,,nan,3.99,139.65
1383,Product 26,2020-01-19,25.0,Sub Category 16,Category 8,3.99,,nan,3.99,99.75
1384,Product 26,2020-01-20,20.0,Sub Category 16,Category 8,3.99,,nan,3.99,79.8
1385,Product 26,2020-01-21,20.0,Sub Category 16,Category 8,3.99,,nan,3.99,79.8
1386,Product 26,2020-01-22,20.0,Sub Category 16,Category 8,3.99,,nan,3.99,79.8
1387,Product 26,2020-01-23,23.0,Sub Category 16,Category 8,3.99,,nan,3.99,91.77
1388,Product 26,2020-01-24,29.0,Sub Category 16,Category 8,3.99,,nan,3.99,115.71
1389,Product 26,2020-01-25,37.0,Sub Category 16,Category 8,3.99,,nan,3.99,147.63
1390,Product 26,2020-01-26,27.0,Sub Category 16,Category 8,3.99,,nan,3.99,107.73
1391,Product 26,2020-01-27,22.0,Sub Category 16,Category 8,3.99,,nan,3.99,87.78
1392,Product 26,2020-01-28,22.0,Sub Category 16,Category 8,3.99,,nan,3.99,87.78
1393,Product 26,2020-01-29,21.0,Sub Category 16,Category 8,3.99,,nan,3.99,83.79
1394,Product 26,2020-01-30,25.0,Sub Category 16,Category 8,3.99,,nan,3.99,99.75
1395,Product 26,2020-01-31,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1396,Product 26,2020-02-01,39.0,Sub Category 16,Category 8,3.99,,nan,3.99,155.61
1397,Product 26,2020-02-02,29.0,Sub Category 16,Category 8,3.99,,nan,3.99,115.71
1398,Product 26,2020-02-03,24.0,Sub Category 16,Category 8,3.99,,nan,3.99,95.76
1399,Product 26,2020-02-04,24.0,Sub Category 16,Category 8,3.99,,nan,3.99,95.76
1400,Product 26,2020-02-05,24.0,Sub Category 16,Category 8,3.99,,nan,3.99,95.76
1401,Product 26,2020-02-06,28.0,Sub Category 16,Category 8,3.99,,nan,3.99,111.72
1402,Product 26,2020-02-07,33.0,Sub Category 16,Category 8,3.99,,nan,3.99,131.67
1403,Product 26,2020-02-08,42.0,Sub Category 16,Category 8,3.99,,nan,3.99,167.58
1404,Product 26,2020-02-09,32.0,Sub Category 16,Category 8,3.99,,nan,3.99,127.68
1405,Product 26,2020-02-10,27.0,Sub Category 16,Category 8,3.99,,nan,3.99,107.73
1406,Product 26,2020-02-11,27.0,Sub Category 16,Category 8,3.99,,nan,3.99,107.73
1407,Product 26,2020-02-12,27.0,Sub Category 16,Category 8,3.99,,nan,3.99,107.73
1408,Product 26,2020-02-13,31.0,Sub Category 16,Category 8,3.99,,nan,3.99,123.69
1409,Product 26,2020-02-14,36.0,Sub Category 16,Category 8,3.99,,nan,3.99,143.64
1410,Product 26,2020-02-15,45.0,Sub Category 16,Category 8,3.99,,nan,3.99,179.55
1411,Product 26,2020-02-16,35.0,Sub Category 16,Category 8,3.99,,nan,3.99,139.65
1412,Product 26,2020-02-17,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1413,Product 26,2020-02-18,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1414,Product 26,2020-02-19,29.0,Sub Category 16,Category 8,3.99,,nan,3.99,115.71
1415,Product 26,2020-02-20,33.0,Sub Category 16,Category 8,3.99,,nan,3.99,131.67
1416,Product 26,2020-02-21,38.0,Sub Category 16,Category 8,3.99,,nan,3.99,151.62
1417,Product 26,2020-02-22,47.0,Sub Category 16,Category 8,3.99,,nan,3.99,187.53
1418,Product 26,2020-02-23,36.0,Sub Category 16,Category 8,3.99,,nan,3.99,143.64
1419,Product 26,2020-02-24,31.0,Sub Category 16,Category 8,3.99,,nan,3.99,123.69
1420,Product 26,2020-02-25,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1421,Product 26,2020-02-26,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1422,Product 26,2020-02-27,33.0,Sub Category 16,Category 8,3.99,,nan,3.99,131.67
1423,Product 26,2020-02-28,38.0,Sub Category 16,Category 8,3.99,,nan,3.99,151.62
1424,Product 26,2020-02-29,47.0,Sub Category 16,Category 8,3.99,,nan,3.99,187.53
1425,Product 26,2020-03-01,36.0,Sub Category 16,Category 8,3.99,,nan,3.99,143.64
1426,Product 26,2020-03-02,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1427,Product 26,2020-03-03,30.0,Sub Category 16,Category 8,3.99,,nan,3.99,119.7
1428,Product 26,2020-03-04,29.0,Sub Category 16,Category 8,3.99,,nan,3.99,115.71
1429,Product 26,2020-03-05,33.0,Sub Category 16,Category 8,3.99,,nan,3.99,131.67
1430,Product 26,2020-03-06,38.0,Sub Category 16,Category 8,3.99,,nan,3.99,151.62
1431,Product 26,2020-03-07,47.0,Sub Category 16,Category 8,3.99,,nan,3.99,187.53
1432,Product 26,2020-03-08,36.0,Sub Category 16,Category 8,3.99,,nan,3.99,143.64
1433,Product 26,2020-03-09,31.0,Sub Category 16,Category 8,3.99,,nan,3.99,123.69
1434,Product 26,2020-03-10,31.0,Sub Category 16,Category 8,3.99,,nan,3.99,123.69
1435,Product 26,2020-03-11,31.0,Sub Category 16,Category 8,3.99,,nan,3.99,123.69
1436,Product 26,2020-03-12,34.0,Sub Category 16,Category 8,3.99,,nan,3.99,135.66
1437,Product 26,2020-03-13,40.0,Sub Category 16,Category 8,3.99,,nan,3.99,159.6
1438,Product 26,2020-03-14,49.0,Sub Category 16,Category 8,3.99,,nan,3.99,195.51
1439,Product 26,2020-03-15,39.0,Sub Category 16,Category 8,3.99,,nan,3.99,155.61
1440,Product 26,2020-03-16,34.0,Sub Category 16,Category 8,3.99,,nan,3.99,135.66
1441,Product 26,2020-03-17,34.0,Sub Category 16,Category 8,3.99,,nan,3.99,135.66
1442,Product 26,2020-03-18,34.0,Sub Category 16,Category 8,3.99,,nan,3.99,135.66
1443,Product 26,2020-03-19,38.0,Sub Category 16,Category 8,3.99,,nan,3.99,151.62
1444,Product 26,2020-03-20,44.0,Sub Category 16,Category 8,3.99,,nan,3.99,175.56
1445,Product 26,2020-03-21,53.0,Sub Category 16,Category 8,3.99,,nan,3.99,211.47
1446,Product 26,2020-03-22,43.0,Sub Category 16,Category 8,3.99,,nan,3.99,171.57
1447,Product 26,2020-03-23,37.0,Sub Category 16,Category 8,3.99,,nan,3.99,147.63
1448,Product 26,2020-03-24,38.0,Sub Category 16,Category 8,3.99,,nan,3.99,151.62
1449,Product 26,2020-03-25,37.0,Sub Category 16,Category 8,3.99,,nan,3.99,147.63
1450,Product 26,2020-03-26,41.0,Sub Category 16,Category 8,3.99,,nan,3.99,163.59
1451,Product 26,2020-03-27,47.0,Sub Category 16,Category 8,3.99,,nan,3.99,187.53
1452,Product 26,2020-03-28,55.0,Sub Category 16,Category 8,3.99,,nan,3.99,219.45
1453,Product 26,2020-03-29,45.0,Sub Category 16,Category 8,3.99,,nan,3.99,179.55
1454,Product 26,2020-03-30,39.0,Sub Category 16,Category 8,3.99,,nan,3.99,155.61
1455,Product 26,2020-03-31,39.0,Sub Category 16,Category 8,3.99,,nan,3.99,155.61
1456,Product 27,2020-01-01,7.0,Sub Category 16,Category 8,9.99,,nan,9.99,69.93
1457,Product 27,2020-01-02,9.0,Sub Category 16,Category 8,9.99,,nan,9.99,89.91
1458,Product 27,2020-01-03,14.0,Sub Category 16,Category 8,9.99,,nan,9.99,139.86
1459,Product 27,2020-01-04,21.0,Sub Category 16,Category 8,9.99,,nan,9.99,209.79
1460,Product 27,2020-01-05,12.0,Sub Category 16,Category 8,9.99,,nan,9.99,119.88
1461,Product 27,2020-01-06,10.0,Sub Category 16,Category 8,9.99,,nan,9.99,99.9
1462,Product 27,2020-01-07,7.0,Sub Category 16,Category 8,9.99,,nan,9.99,69.93
1463,Product 27,2020-01-08,10.0,Sub Category 16,Category 8,9.99,,nan,9.99,99.9
1464,Product 27,2020-01-09,12.0,Sub Category 16,Category 8,9.99,,nan,9.99,119.88
1465,Product 27,2020-01-10,17.0,Sub Category 16,Category 8,9.99,,nan,9.99,169.83
1466,Product 27,2020-01-11,24.0,Sub Category 16,Category 8,9.99,,nan,9.99,239.76
1467,Product 27,2020-01-12,16.0,Sub Category 16,Category 8,9.99,,nan,9.99,159.84
1468,Product 27,2020-01-13,14.0,Sub Category 16,Category 8,9.99,,nan,9.99,139.86
1469,Product 27,2020-01-14,11.0,Sub Category 16,Category 8,9.99,,nan,9.99,109.89
1470,Product 27,2020-01-15,13.0,Sub Category 16,Category 8,9.99,,nan,9.99,129.87
1471,Product 27,2020-01-16,16.0,Sub Category 16,Category 8,9.99,,nan,9.99,159.84
1472,Product 27,2020-01-17,20.0,Sub Category 16,Category 8,9.99,,nan,9.99,199.8
1473,Product 27,2020-01-18,27.0,Sub Category 16,Category 8,9.99,,nan,9.99,269.73
1474,Product 27,2020-01-19,19.0,Sub Category 16,Category 8,9.99,,nan,9.99,189.81
1475,Product 27,2020-01-20,16.0,Sub Category 16,Category 8,9.99,,nan,9.99,159.84
1476,Product 27,2020-01-21,13.0,Sub Category 16,Category 8,9.99,,nan,9.99,129.87
1477,Product 27,2020-01-22,15.0,Sub Category 16,Category 8,9.99,,nan,9.99,149.85
1478,Product 27,2020-01-23,18.0,Sub Category 16,Category 8,9.99,,nan,9.99,179.82
1479,Product 27,2020-01-24,22.0,Sub Category 16,Category 8,9.99,,nan,9.99,219.78
1480,Product 27,2020-01-25,29.0,Sub Category 16,Category 8,9.99,,nan,9.99,289.71
1481,Product 27,2020-01-26,21.0,Sub Category 16,Category 8,9.99,,nan,9.99,209.79
1482,Product 27,2020-01-27,18.0,Sub Category 16,Category 8,9.99,,nan,9.99,179.82
1483,Product 27,2020-01-28,15.0,Sub Category 16,Category 8,9.99,,nan,9.99,149.85
1484,Product 27,2020-01-29,17.0,Sub Category 16,Category 8,9.99,,nan,9.99,169.83
1485,Product 27,2020-01-30,20.0,Sub Category 16,Category 8,9.99,,nan,9.99,199.8
